source,target,weight
irregularities,accepted,0
irregularities,achieve,0
irregularities,act,0
irregularities,administration,0
irregularities,administrators,0
irregularities,allen,1
irregularities,also,0
irregularities,ambiguous,0
irregularities,among,0
irregularities,appointment,0
irregularities,appraisers,0
irregularities,assistance,0
irregularities,atlanta,0
irregularities,atlantas,1
irregularities,automobile,0
irregularities,available,0
irregularities,awarding,0
irregularities,believes,0
irregularities,best,0
irregularities,burden,0
irregularities,charge,0
irregularities,charged,1
irregularities,child,0
irregularities,city,0
irregularities,clerical,0
irregularities,combined,0
irregularities,commented,0
irregularities,committee,0
irregularities,compensation,0
irregularities,conducted,0
irregularities,considering,0
irregularities,continue,0
irregularities,cost,0
irregularities,counties,0
irregularities,county,1
irregularities,court,1
irregularities,date,0
irregularities,department,0
irregularities,departments,0
irregularities,deserves,0
irregularities,disable,0
irregularities,disproportionate,0
irregularities,distribute,0
irregularities,distribution,0
irregularities,durwood,1
irregularities,effected,0
irregularities,effective,0
irregularities,efficiency,0
irregularities,election,1
irregularities,enabling,0
irregularities,end,0
irregularities,evidence,1
irregularities,exception,0
irregularities,executive,0
irregularities,experienced,0
irregularities,failure,0
irregularities,federal,0
irregularities,feel,0
irregularities,fees,0
irregularities,find,0
irregularities,fire,0
irregularities,fit,0
irregularities,follow,0
irregularities,foster,0
irregularities,friday,1
irregularities,fulton,2
irregularities,funds,0
irregularities,future,0
irregularities,general,0
irregularities,generally,0
irregularities,georgias,0
irregularities,governments,0
irregularities,grand,1
irregularities,granted,0
irregularities,greater,0
irregularities,guardians,0
irregularities,handful,0
irregularities,handling,0
irregularities,hardfought,1
irregularities,homes,0
irregularities,however,0
irregularities,implementation,0
irregularities,improving,0
irregularities,inadequate,0
irregularities,interest,0
irregularities,inure,0
irregularities,investigate,1
irregularities,investigation,1
irregularities,irregularities,0
irregularities,items,0
irregularities,ivan,1
irregularities,judge,1
irregularities,jurors,0
irregularities,jury,2
irregularities,lacking,0
irregularities,law,0
irregularities,laws,0
irregularities,legislators,0
irregularities,legislature,0
irregularities,less,0
irregularities,major,0
irregularities,manner,0
irregularities,many,0
irregularities,may,0
irregularities,mayornominate,1
irregularities,merger,0
irregularities,might,0
irregularities,modernizing,0
irregularities,money,0
irregularities,nevertheless,0
irregularities,next,0
irregularities,none,0
irregularities,number,0
irregularities,offices,0
irregularities,often,0
irregularities,one,0
irregularities,operated,0
irregularities,orderly,0
irregularities,ordinarys,0
irregularities,outgoing,0
irregularities,outmoded,0
irregularities,overall,0
irregularities,personnel,0
irregularities,place,1
irregularities,policies,0
irregularities,populous,0
irregularities,portion,0
irregularities,possible,1
irregularities,practices,0
irregularities,praise,0
irregularities,presentments,0
irregularities,primary,2
irregularities,problem,0
irregularities,produced,1
irregularities,program,0
irregularities,proportionate,0
irregularities,proposed,0
irregularities,protected,0
irregularities,provide,0
irregularities,purchasing,0
irregularities,pye,1
irregularities,realize,0
irregularities,receive,0
irregularities,received,0
irregularities,receives,0
irregularities,recent,1
irregularities,recommended,0
irregularities,reduce,0
irregularities,registration,0
irregularities,relative,0
irregularities,remedy,0
irregularities,reports,1
irregularities,reset,0
irregularities,result,0
irregularities,revised,0
irregularities,said,1
irregularities,seen,0
irregularities,septemberoctober,1
irregularities,services,0
irregularities,size,0
irregularities,state,0
irregularities,steps,0
irregularities,studied,0
irregularities,superior,1
irregularities,swipe,0
irregularities,take,0
irregularities,taxpayers,0
irregularities,term,1
irregularities,termend,0
irregularities,thanks,0
irregularities,title,0
irregularities,took,1
irregularities,topics,0
irregularities,two,0
irregularities,urged,0
irregularities,voters,0
irregularities,wards,0
irregularities,welfare,0
irregularities,well,0
irregularities,widespread,0
items,accepted,0
items,achieve,0
items,act,0
items,administration,0
items,administrators,0
items,allen,0
items,also,0
items,ambiguous,0
items,among,0
items,appointment,0
items,appraisers,0
items,assistance,1
items,atlanta,0
items,atlantas,0
items,automobile,0
items,available,0
items,awarding,0
items,believes,0
items,best,0
items,burden,0
items,charge,0
items,charged,0
items,child,0
items,city,0
items,clerical,0
items,combined,0
items,commented,0
items,committee,0
items,compensation,0
items,conducted,0
items,considering,0
items,continue,0
items,cost,0
items,counties,1
items,county,2
items,court,0
items,date,0
items,department,1
items,departments,1
items,deserves,0
items,disable,0
items,disproportionate,0
items,distribute,1
items,distribution,0
items,durwood,0
items,effected,0
items,effective,0
items,efficiency,0
items,election,0
items,enabling,0
items,end,0
items,evidence,0
items,exception,1
items,executive,0
items,experienced,0
items,failure,0
items,federal,0
items,feel,0
items,fees,0
items,find,0
items,fire,0
items,fit,1
items,follow,0
items,foster,0
items,friday,0
items,fulton,2
items,funds,1
items,future,0
items,general,1
items,generally,0
items,georgias,0
items,governments,0
items,grand,0
items,granted,0
items,greater,0
items,guardians,0
items,handful,0
items,handling,0
items,hardfought,0
items,homes,0
items,however,0
items,implementation,0
items,improving,0
items,inadequate,0
items,interest,0
items,inure,0
items,investigate,0
items,investigation,0
items,irregularities,0
items,items,0
items,ivan,0
items,judge,0
items,jurors,0
items,jury,1
items,lacking,0
items,law,0
items,laws,0
items,legislators,0
items,legislature,0
items,less,0
items,major,1
items,manner,0
items,many,0
items,may,0
items,mayornominate,0
items,merger,0
items,might,0
items,modernizing,0
items,money,1
items,nevertheless,0
items,next,0
items,none,1
items,number,0
items,offices,0
items,often,0
items,one,1
items,operated,0
items,orderly,0
items,ordinarys,0
items,outgoing,0
items,outmoded,0
items,overall,0
items,personnel,0
items,place,0
items,policies,0
items,populous,0
items,portion,0
items,possible,0
items,practices,0
items,praise,0
items,presentments,0
items,primary,0
items,problem,0
items,produced,0
items,program,1
items,proportionate,0
items,proposed,0
items,protected,0
items,provide,0
items,purchasing,0
items,pye,0
items,realize,0
items,receive,0
items,received,0
items,receives,1
items,recent,0
items,recommended,0
items,reduce,0
items,registration,0
items,relative,0
items,remedy,0
items,reports,0
items,reset,0
items,result,0
items,revised,0
items,said,1
items,seen,1
items,septemberoctober,0
items,services,0
items,size,0
items,state,2
items,steps,0
items,studied,0
items,superior,0
items,swipe,0
items,take,0
items,taxpayers,0
items,term,0
items,termend,0
items,thanks,0
items,title,0
items,took,0
items,topics,0
items,two,0
items,urged,0
items,voters,0
items,wards,0
items,welfare,2
items,well,0
items,widespread,0
ivan,accepted,0
ivan,achieve,0
ivan,act,0
ivan,administration,0
ivan,administrators,0
ivan,allen,1
ivan,also,0
ivan,ambiguous,0
ivan,among,0
ivan,appointment,0
ivan,appraisers,0
ivan,assistance,0
ivan,atlanta,0
ivan,atlantas,0
ivan,automobile,0
ivan,available,0
ivan,awarding,0
ivan,believes,0
ivan,best,0
ivan,burden,0
ivan,charge,0
ivan,charged,1
ivan,child,0
ivan,city,0
ivan,clerical,0
ivan,combined,0
ivan,commented,0
ivan,committee,0
ivan,compensation,0
ivan,conducted,0
ivan,considering,0
ivan,continue,0
ivan,cost,0
ivan,counties,0
ivan,county,0
ivan,court,1
ivan,date,0
ivan,department,0
ivan,departments,0
ivan,deserves,0
ivan,disable,0
ivan,disproportionate,0
ivan,distribute,0
ivan,distribution,0
ivan,durwood,1
ivan,effected,0
ivan,effective,0
ivan,efficiency,0
ivan,election,0
ivan,enabling,0
ivan,end,0
ivan,evidence,0
ivan,exception,0
ivan,executive,0
ivan,experienced,0
ivan,failure,0
ivan,federal,0
ivan,feel,0
ivan,fees,0
ivan,find,0
ivan,fire,0
ivan,fit,0
ivan,follow,0
ivan,foster,0
ivan,friday,0
ivan,fulton,1
ivan,funds,0
ivan,future,0
ivan,general,0
ivan,generally,0
ivan,georgias,0
ivan,governments,0
ivan,grand,0
ivan,granted,0
ivan,greater,0
ivan,guardians,0
ivan,handful,0
ivan,handling,0
ivan,hardfought,1
ivan,homes,0
ivan,however,0
ivan,implementation,0
ivan,improving,0
ivan,inadequate,0
ivan,interest,0
ivan,inure,0
ivan,investigate,1
ivan,investigation,0
ivan,irregularities,1
ivan,items,0
ivan,ivan,0
ivan,judge,1
ivan,jurors,0
ivan,jury,1
ivan,lacking,0
ivan,law,0
ivan,laws,0
ivan,legislators,0
ivan,legislature,0
ivan,less,0
ivan,major,0
ivan,manner,0
ivan,many,0
ivan,may,0
ivan,mayornominate,1
ivan,merger,0
ivan,might,0
ivan,modernizing,0
ivan,money,0
ivan,nevertheless,0
ivan,next,0
ivan,none,0
ivan,number,0
ivan,offices,0
ivan,often,0
ivan,one,0
ivan,operated,0
ivan,orderly,0
ivan,ordinarys,0
ivan,outgoing,0
ivan,outmoded,0
ivan,overall,0
ivan,personnel,0
ivan,place,0
ivan,policies,0
ivan,populous,0
ivan,portion,0
ivan,possible,1
ivan,practices,0
ivan,praise,0
ivan,presentments,0
ivan,primary,1
ivan,problem,0
ivan,produced,0
ivan,program,0
ivan,proportionate,0
ivan,proposed,0
ivan,protected,0
ivan,provide,0
ivan,purchasing,0
ivan,pye,1
ivan,realize,0
ivan,receive,0
ivan,received,0
ivan,receives,0
ivan,recent,0
ivan,recommended,0
ivan,reduce,0
ivan,registration,0
ivan,relative,0
ivan,remedy,0
ivan,reports,1
ivan,reset,0
ivan,result,0
ivan,revised,0
ivan,said,0
ivan,seen,0
ivan,septemberoctober,1
ivan,services,0
ivan,size,0
ivan,state,0
ivan,steps,0
ivan,studied,0
ivan,superior,1
ivan,swipe,0
ivan,take,0
ivan,taxpayers,0
ivan,term,1
ivan,termend,0
ivan,thanks,0
ivan,title,0
ivan,took,0
ivan,topics,0
ivan,two,0
ivan,urged,0
ivan,voters,0
ivan,wards,0
ivan,welfare,0
ivan,well,0
ivan,widespread,0
judge,accepted,0
judge,achieve,0
judge,act,0
judge,administration,0
judge,administrators,0
judge,allen,1
judge,also,0
judge,ambiguous,0
judge,among,0
judge,appointment,0
judge,appraisers,0
judge,assistance,0
judge,atlanta,0
judge,atlantas,0
judge,automobile,0
judge,available,0
judge,awarding,0
judge,believes,0
judge,best,0
judge,burden,0
judge,charge,0
judge,charged,1
judge,child,0
judge,city,0
judge,clerical,0
judge,combined,0
judge,commented,0
judge,committee,0
judge,compensation,0
judge,conducted,0
judge,considering,0
judge,continue,0
judge,cost,0
judge,counties,0
judge,county,0
judge,court,1
judge,date,0
judge,department,0
judge,departments,0
judge,deserves,0
judge,disable,0
judge,disproportionate,0
judge,distribute,0
judge,distribution,0
judge,durwood,1
judge,effected,0
judge,effective,0
judge,efficiency,0
judge,election,0
judge,enabling,0
judge,end,0
judge,evidence,0
judge,exception,0
judge,executive,0
judge,experienced,0
judge,failure,0
judge,federal,0
judge,feel,0
judge,fees,0
judge,find,0
judge,fire,0
judge,fit,0
judge,follow,0
judge,foster,0
judge,friday,0
judge,fulton,1
judge,funds,0
judge,future,0
judge,general,0
judge,generally,0
judge,georgias,0
judge,governments,0
judge,grand,0
judge,granted,0
judge,greater,0
judge,guardians,0
judge,handful,0
judge,handling,0
judge,hardfought,1
judge,homes,0
judge,however,0
judge,implementation,0
judge,improving,0
judge,inadequate,0
judge,interest,0
judge,inure,0
judge,investigate,1
judge,investigation,0
judge,irregularities,1
judge,items,0
judge,ivan,1
judge,judge,0
judge,jurors,0
judge,jury,1
judge,lacking,0
judge,law,0
judge,laws,0
judge,legislators,0
judge,legislature,0
judge,less,0
judge,major,0
judge,manner,0
judge,many,0
judge,may,0
judge,mayornominate,1
judge,merger,0
judge,might,0
judge,modernizing,0
judge,money,0
